#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
#
# Data for the following site(s) are contained in this file:
#
#	SCAN 674: Orchard Range Site, ID
# 
# Data items provided in this file:
#
# Element Name                   Value Type  Function Type  Function Duration  Base Data  Measurement Units    Sensor Depth  Element Code  Description                                              
# Air Temperature Maximum        Value       None           Day                N/A        Degrees fahrenheit   N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency  
# Air Temperature Minimum        Value       None           Day                N/A        Degrees fahrenheit   N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency  
# Precipitation Increment        Value       None           Day                N/A        Inches               N/A           PRCP          Total precipitation                                      
# Relative Humidity              Value       Mean           Day                Hourly     Percent              N/A           RHUM          Relative humidity                                        
# Wind Speed Maximum             Value       Max            Day                Hourly     Miles/hour           N/A           WSPDX         Maximum wind speed                                       
# Wind Speed Average             Value       Mean           Day                Hourly     Miles/hour           N/A           WSPDV         Average wind speed                                       
# Solar Radiation Average        Value       Mean           Day                Hourly     Watts/meter squared  N/A           SRADV         Average solar radiation                                  
# Solar Radiation/langley Total  Value       None           Day                N/A        Langleys             N/A           LRADT         Total solar radiation                                    
# Vapor Pressure - Partial       Value       Mean           Day                Hourly     Inches hg            N/A           PVPV          Partial vapor pressure                                   
# Vapor Pressure - Saturated     Value       Mean           Day                Hourly     Inches hg            N/A           SVPV          Saturated vapor pressure                                 
# Soil Moisture Percent          Value       Mean           Day                Hourly     Percent              -2            SMS           Percent volumetric soil moisture                         
# Soil Moisture Percent          Value       Mean           Day                Hourly     Percent              -4            SMS           Percent volumetric soil moisture                         
# Soil Moisture Percent          Value       Mean           Day                Hourly     Percent              -8            SMS           Percent volumetric soil moisture                         
# Soil Moisture Percent          Value       Mean           Day                Hourly     Percent              -20           SMS           Percent volumetric soil moisture                         
# Soil Moisture Percent          Value       Mean           Day                Hourly     Percent              -40           SMS           Percent volumetric soil moisture                         
# Soil Temperature Observed      Value       Mean           Day                Hourly     Degrees fahrenheit   -2            STO           Observed soil temperature                                
# Soil Temperature Observed      Value       Mean           Day                Hourly     Degrees fahrenheit   -4            STO           Observed soil temperature                                
# Soil Temperature Observed      Value       Mean           Day                Hourly     Degrees fahrenheit   -8            STO           Observed soil temperature                                
# Soil Temperature Observed      Value       Mean           Day                Hourly     Degrees fahrenheit   -20           STO           Observed soil temperature                                
# Soil Temperature Observed      Value       Mean           Day                Hourly     Degrees fahrenheit   -40           STO           Observed soil temperature                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Orchard Range Site (674) 
# Idaho  SCAN Site - 3200 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Feb 18, 2023 3:14:53 AM GMT-08:00
#
Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct) Mean of Hourly Values,Wind Speed Maximum (mph) Max of Hourly Values,Wind Speed Average (mph) Mean of Hourly Values,Solar Radiation Average (watt/m2) Mean of Hourly Values,Solar Radiation/langley Total (langley),Vapor Pressure - Partial (inch_Hg) Mean of Hourly Values,Vapor Pressure - Saturated (inch_Hg) Mean of Hourly Values,Soil Moisture Percent -2in (pct) Mean of Hourly Values,Soil Moisture Percent -4in (pct) Mean of Hourly Values,Soil Moisture Percent -8in (pct) Mean of Hourly Values,Soil Moisture Percent -20in (pct) Mean of Hourly Values,Soil Moisture Percent -40in (pct) Mean of Hourly Values,Soil Temperature Observed -2in (degF) Mean of Hourly Values,Soil Temperature Observed -4in (degF) Mean of Hourly Values,Soil Temperature Observed -8in (degF) Mean of Hourly Values,Soil Temperature Observed -20in (degF) Mean of Hourly Values,Soil Temperature Observed -40in (degF) Mean of Hourly Values
1988-12-02,674,,,,,0.0,,,,,,,,,,,,,,,
1988-12-03,674,,,,,0.0,,,,,,,,,,,,,,,
1988-12-04,674,,,,,0.0,,,,,,,,,,,,,,,
1988-12-05,674,,,,,0.0,,,,,,,,,,,,,,,
1988-12-06,674,,,,,0.0,,,,,,,,,,,,,,,
1988-12-07,674,,,,,0.0,,,,,,,,,,,,,,,
1988-12-08,674,,,,,0.0,,,,,,,,,,,,,,,
1988-12-09,674,,,,,0.0,,,,,,,,,,,,,,,
1988-12-10,674,,,,,0.0,,,,,,,,,,,,,,,
1988-12-11,674,,,,,0.0,,,,,,,,,,,,,,,
1988-12-12,674,,,,,0.0,,,,,,,,,,,,,,,
1988-12-13,674,,,,,,,,,,,,,,,,,,,,
1988-12-14,674,,,,,0.0,,,,,,,,,,,,,,,
1988-12-15,674,,,,,,,,,,,,,,,,,,,,
1988-12-16,674,,,,,,,,,,,,,,,,,,,,
1988-12-17,674,,,,,,,,,,,,,,,,,,,,
1988-12-18,674,,,,,,,,,,,,,,,,,,,,
1988-12-19,674,,,,,,,,,,,,,,,,,,,,
1988-12-20,674,,,,,,,,,,,,,,,,,,,,
1988-12-21,674,,,,,,,,,,,,,,,,,,,,
1988-12-22,674,,,,,0.0,,,,,,,,,,,,,,,
1988-12-23,674,,,,,0.0,,,,,,,,,,,,,,,
1988-12-24,674,,,,,0.0,,,,,,,,,,,,,,,
1988-12-25,674,,,,,0.0,,,,,,,,,,,,,,,
1988-12-26,674,,,,,0.0,,,,,,,,,,,,,,,
1988-12-27,674,,,,,0.0,,,,,,,,,,,,,,,
1988-12-28,674,,,,,0.0,,,,,,,,,,,,,,,
1988-12-29,674,,,,,0.0,,,,,,,,,,,,,,,
1988-12-30,674,,,,,0.0,,,,,,,,,,,,,,,
1988-12-31,674,,,,,0.0,,,,,,,,,,,,,,,
1989-01-01,674,,,,,0.0,,,,,,,,,,,,,,,
1989-01-02,674,,,,,0.0,,,,,,,,,,,,,,,
1989-01-03,674,,,,,0.0,,,,,,,,,,,,,,,
1989-01-04,674,,,,,0.0,,,,,,,,,,,,,,,
1989-01-05,674,36.7,24.6,,,0.0,,,,,,,,,,,,,,,
1989-01-06,674,29.3,3.2,,,0.0,,,,,,,,,,,,,,,
1989-01-07,674,30.7,1.8,,,0.0,,,,,,,,,,,,,,,
1989-01-08,674,29.3,1.6,,,0.0,,,,,,,,,,,,,,,
1989-01-09,674,42.1,28.4,,,0.0,,,,,,,,,,,,,,,
1989-01-10,674,42.1,18.1,,,0.0,,,,,,,,,,,,,,,
1989-01-11,674,30.2,22.5,,,0.0,,,,,,,,,,,,,,,
1989-01-12,674,38.3,17.2,,,0.0,,,,,,,,,,,,,,,
1989-01-13,674,32.0,16.3,,,0.0,,,,,,,,,,,,,,,
1989-01-14,674,31.8,6.8,,,0.0,,,,,,,,,,,,,,,
1989-01-15,674,32.0,12.4,,,0.0,,,,,,,,,,,,,,,
1989-01-16,674,40.5,26.8,,,0.0,,,,,,,,,,,,,,,
1989-01-17,674,44.8,22.8,,,0.0,,,,,,,,,,,,,,,
1989-01-18,674,41.2,18.7,,,0.0,,,,,,,,,,,,,,,
1989-01-19,674,35.6,13.1,,,0.0,,,,,,,,,,,,,,,
1989-01-20,674,35.6,9.3,,,0.0,,,,,,,,,,,,,,,
1989-01-21,674,41.4,9.5,,,0.0,,,,,,,,,,,,,,,
1989-01-22,674,36.1,20.8,,,0.0,,,,,,,,,,,,,,,
1989-01-23,674,23.0,3.4,,,0.0,,,,,,,,,,,,,,,
1989-01-24,674,21.9,-1.7,,,0.0,,,,,,,,,,,,,,,
1989-01-25,674,18.1,-5.3,,,0.0,,,,,,,,,,,,,,,
1989-01-26,674,23.2,-2.0,,,0.0,,,,,,,,,,,,,,,
1989-01-27,674,17.1,-2.6,,,0.0,,,,,,,,,,,,,,,
1989-01-28,674,25.7,1.2,,,0.0,,,,,,,,,,,,,,,
1989-01-29,674,27.5,4.8,,,0.0,,,,,,,,,,,,,,,
1989-01-30,674,37.0,18.5,,,0.0,,,,,,,,,,,,,,,
1989-01-31,674,46.9,22.3,,,0.0,,,,,,,,,,,,,,,
1989-02-01,674,31.8,11.1,,,0.0,,,,,,,,,,,,,,,
1989-02-02,674,28.2,10.9,,,0.0,,,,,,,,,,,,,,,
1989-02-03,674,17.8,-5.4,,,0.0,,,,,,,,,,,,,,,
1989-02-04,674,1.2,-21.1,,,0.0,,,,,,,,,,,,,,,
1989-02-05,674,6.6,-23.3,,,0.0,,,,,,,,,,,,,,,
1989-02-06,674,13.3,-18.4,,,0.0,,,,,,,,,,,,,,,
1989-02-07,674,10.2,-17.9,,,0.0,,,,,,,,,,,,,,,
1989-02-08,674,19.6,-11.2,,,0.0,,,,,,,,,,,,,,,
1989-02-09,674,23.4,-9.2,,,0.0,,,,,,,,,,,,,,,
1989-02-10,674,27.0,8.1,,,0.0,,,,,,,,,,,,,,,
